"servername","dbname","Table","Index_or_Statistics","T-SQL Drop Command"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K3_K4_K5_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K3_K4_K5_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K4_K5_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K4_K5_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_1_2_3_4]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_1_2_3_4] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K9_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K9_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_9_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_9_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K4_K5_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K4_K5_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K2_K1_K20_K4_K30_K21_K6_K5_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K2_K1_K20_K4_K30_K21_K6_K5_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K1_K2_K9_K5_K4]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K1_K2_K9_K5_K4] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K9_K5_K4_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K9_K5_K4_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K1_K2_K9_K5_K4_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K1_K2_K9_K5_K4_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K9_K5_K4]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K9_K5_K4] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K2_K1_K20_K4_K30_K21_K6_K7_K8_K9_K10_K25_K35_12_f111]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K2_K1_K20_K4_K30_K21_K6_K7_K8_K9_K10_K25_K35_12_f111] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K4_K3_K2_K1_K20_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K4_K3_K2_K1_K20_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K2_K1_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K2_K1_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K3_K2_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K3_K2_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K2_K1_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K2_K1_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K2_K1_K20_K4_K30_K21_K6_K7_K8_K9_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K2_K1_K20_K4_K30_K21_K6_K7_K8_K9_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K4_K5_K1_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K4_K5_K1_K2] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K3_K4_K5_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K3_K4_K5_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K3_K4_K5]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K3_K4_K5] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K9_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13_f112]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K9_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13_f112] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K1_K4_2_6_7_8_9_10_12_20_21_25_30_35_f113]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K1_K4_2_6_7_8_9_10_12_20_21_25_30_35_f113] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K2_K21_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K2_K21_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35_K19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K21_K3_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K21_K3_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K2_K21_K1_K20_K4_K30_K6_K7_K8_K9_K10_K25_K35_K19_f118]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K2_K21_K1_K20_K4_K30_K6_K7_K8_K9_K10_K25_K35_K19_f118] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K19_K2_K21_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K19_K2_K21_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K4_K3_K2_K21_K1_K20_K30_K6_K5_K7_K8_K9_K10_K25_K35_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K4_K3_K2_K21_K1_K20_K30_K6_K5_K7_K8_K9_K10_K25_K35_K19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K3_K2_K21_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K3_K2_K21_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35_K19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K2_K21_K1_K20_K4_K30_K6_K7_K8_K9_K10_K25_K35_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K2_K21_K1_K20_K4_K30_K6_K7_K8_K9_K10_K25_K35_K19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_1_2_4_5_6_7_8_9_10_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_1_2_4_5_6_7_8_9_10_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K2_K21_K1_K20_K4_K30_K6_K5_K7_K8_K10_K25_K35_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K2_K21_K1_K20_K4_K30_K6_K5_K7_K8_K10_K25_K35_K19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K21_K3_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K21_K3_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35_K19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K2_K21_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K2_K21_K1_K20_K4_K30_K6_K5_K7_K8_K9_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K9_K5_K4_K21_K20_K30_K6_K7_K8_K10_K25_K35_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K3_K1_K9_K5_K4_K21_K20_K30_K6_K7_K8_K10_K25_K35_K19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K1_K2_K9_K5_K4_K21_K20_K30_K6_K7_K8_K10_K25_K35_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K1_K2_K9_K5_K4_K21_K20_K30_K6_K7_K8_K10_K25_K35_K19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_2_21_3_1_20_4_30_6_5_7_8_9_10_25_35_19]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_2_21_3_1_20_4_30_6_5_7_8_9_10_25_35_19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_4_3_2_21_1]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_4_3_2_21_1] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_3_19_2_21_1_20_4_30_6_5_7_8_9_10_25]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_3_19_2_21_1_20_4_30_6_5_7_8_9_10_25] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_1_2_6_7_8_9_10_13_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_1_2_6_7_8_9_10_13_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_1_2_6_7_8_9_10_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_1_2_6_7_8_9_10_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[changelog_entry]","[_dta_index_changelog_entry_7_1253579504__K1_2_3_4_5_6_7_8]","USE aBILLity_43258; DROP INDEX [_dta_index_changelog_entry_7_1253579504__K1_2_3_4_5_6_7_8] ON [dbo].[changelog_entry];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K1_K36]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K1_K36] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K36_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K36_K1] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K1_K16_K36]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K1_K16_K36] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K1_16_36]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K1_16_36] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K16_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K16_K1] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K1_K36_K16]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K1_K36_K16] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K16_K1_K36]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K16_K1_K36] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K36_K1_K16]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K36_K1_K16] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K1_K16]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K1_K16] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_stat_1426104121_1_16_36]","USE aBILLity_43258; DROP INDEX [_dta_stat_1426104121_1_16_36] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_stat_1426104121_36_1]","USE aBILLity_43258; DROP INDEX [_dta_stat_1426104121_36_1] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K1_31]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K1_31] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K36_K16_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K36_K16_K1] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K36]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K36] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K16_36]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K16_36] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K16_K36_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K16_K36_K1] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_index_solutionscustinfo_7_1426104121__K16]","USE aBILLity_43258; DROP INDEX [_dta_index_solutionscustinfo_7_1426104121__K16] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[solutionscustinfo]","[_dta_stat_1426104121_16_36]","USE aBILLity_43258; DROP INDEX [_dta_stat_1426104121_16_36] ON [dbo].[solutionscustinfo];"
"db50","aBILLity_43258","[dbo].[company]","[_dta_index_company_7_1445580188__K1_2]","USE aBILLity_43258; DROP INDEX [_dta_index_company_7_1445580188__K1_2] ON [dbo].[company];"
"db50","aBILLity_43258","[dbo].[company]","[_dta_index_company_7_1445580188__K2]","USE aBILLity_43258; DROP INDEX [_dta_index_company_7_1445580188__K2] ON [dbo].[company];"
"db50","aBILLity_43258","[dbo].[importserver_queue]","[_dta_index_importserver_queue_7_1582628681__K35_K22_1_2_3_4_5_6_7_10_11_12_13_14_15_16_17_18_19_20_21_24_25_26_27_28_29_30_31_]","USE aBILLity_43258; DROP INDEX [_dta_index_importserver_queue_7_1582628681__K35_K22_1_2_3_4_5_6_7_10_11_12_13_14_15_16_17_18_19_20_21_24_25_26_27_28_29_30_31_] ON [dbo].[importserver_queue];"
"db50","aBILLity_43258","[dbo].[importserver_queue]","[_dta_index_importserver_queue_7_1582628681__K22_K35_1_2_3_4_5_6_7_10_11_12_13_14_15_16_17_18_19_20_21_24_25_26_27_28_29_30_31_]","USE aBILLity_43258; DROP INDEX [_dta_index_importserver_queue_7_1582628681__K22_K35_1_2_3_4_5_6_7_10_11_12_13_14_15_16_17_18_19_20_21_24_25_26_27_28_29_30_31_] ON [dbo].[importserver_queue];"
"db50","aBILLity_43258","[dbo].[importserver_queue]","[_dta_stat_1582628681_22_35]","USE aBILLity_43258; DROP INDEX [_dta_stat_1582628681_22_35] ON [dbo].[importserver_queue];"
"db50","aBILLity_43258","[dbo].[importserver_queue]","[_dta_index_importserver_queue_c_7_1582628681__K22]","USE aBILLity_43258; DROP INDEX [_dta_index_importserver_queue_c_7_1582628681__K22] ON [dbo].[importserver_queue];"
"db50","aBILLity_43258","[dbo].[importserver_queue]","[_dta_index_importserver_queue_c_7_1582628681__K35]","USE aBILLity_43258; DROP INDEX [_dta_index_importserver_queue_c_7_1582628681__K35] ON [dbo].[importserver_queue];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_index_auto_import_detail_7_1822629536__K3_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_auto_import_detail_7_1822629536__K3_K1] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_index_auto_import_detail_7_1822629536__K1_K3]","USE aBILLity_43258; DROP INDEX [_dta_index_auto_import_detail_7_1822629536__K1_K3] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_stat_1822629536_1_3]","USE aBILLity_43258; DROP INDEX [_dta_stat_1822629536_1_3] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_index_auto_import_detail_7_1822629536__K18_K12_K1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_19_20_21_22_23_24_25_26_27_28_29_]","USE aBILLity_43258; DROP INDEX [_dta_index_auto_import_detail_7_1822629536__K18_K12_K1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_19_20_21_22_23_24_25_26_27_28_29_] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_index_auto_import_detail_7_1822629536__K11_K2_K3_K16_K18_K12_K1_4_5_6_7_8_9_10_13_14_15_17_19_20_21_22_23_24_25_26_27_28_]","USE aBILLity_43258; DROP INDEX [_dta_index_auto_import_detail_7_1822629536__K11_K2_K3_K16_K18_K12_K1_4_5_6_7_8_9_10_13_14_15_17_19_20_21_22_23_24_25_26_27_28_] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_index_auto_import_detail_7_1822629536__K18_K12_K11_K2_K3_K16_K1_4_5_6_7_8_9_10_13_14_15_17_19_20_21_22_23_24_25_26_27_28_]","USE aBILLity_43258; DROP INDEX [_dta_index_auto_import_detail_7_1822629536__K18_K12_K11_K2_K3_K16_K1_4_5_6_7_8_9_10_13_14_15_17_19_20_21_22_23_24_25_26_27_28_] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_index_auto_import_detail_7_1822629536__K1_K18_K12_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_19_20_21_22_23_24_25_26_27_28_29_]","USE aBILLity_43258; DROP INDEX [_dta_index_auto_import_detail_7_1822629536__K1_K18_K12_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_19_20_21_22_23_24_25_26_27_28_29_] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_stat_1822629536_11_2_3_16_18_12_1]","USE aBILLity_43258; DROP INDEX [_dta_stat_1822629536_11_2_3_16_18_12_1] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_stat_1822629536_1_18_12]","USE aBILLity_43258; DROP INDEX [_dta_stat_1822629536_1_18_12] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_stat_1822629536_18_12_11_2_3]","USE aBILLity_43258; DROP INDEX [_dta_stat_1822629536_18_12_11_2_3] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_index_auto_import_detail_7_1822629536__K2_K1_3_19_26_27_32]","USE aBILLity_43258; DROP INDEX [_dta_index_auto_import_detail_7_1822629536__K2_K1_3_19_26_27_32] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_index_auto_import_detail_7_1822629536__K1_K2_3_19_26_27_32]","USE aBILLity_43258; DROP INDEX [_dta_index_auto_import_detail_7_1822629536__K1_K2_3_19_26_27_32] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[auto_import_detail]","[_dta_stat_1822629536_1_2]","USE aBILLity_43258; DROP INDEX [_dta_stat_1822629536_1_2] ON [dbo].[auto_import_detail];"
"db50","aBILLity_43258","[dbo].[CustomerCLIBase]","[_dta_index_CustomerCLIBase_7_1902629821__K115]","USE aBILLity_43258; DROP INDEX [_dta_index_CustomerCLIBase_7_1902629821__K115] ON [dbo].[CustomerCLIBase];"
"db50","aBILLity_43258","[dbo].[CustomerCLIBase]","[_dta_index_CustomerCLIBase_7_1902629821__K111_K115_K118_K145]","USE aBILLity_43258; DROP INDEX [_dta_index_CustomerCLIBase_7_1902629821__K111_K115_K118_K145] ON [dbo].[CustomerCLIBase];"
